title,handle,shopify_product_id,loose_price,cib_price,ratio,uplift_when,uplift_run
Play Action Football - Gameboy Game,play-action-football-gameboy-game,gid://shopify/Product/7956739555362,9.35,15.99,1.71,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Play Action Football - NES Game,play-action-football-nes-game,gid://shopify/Product/7956739588130,4.0,6.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Play With the Teletubbies - PS1 Game,play-with-the-teletubbies-ps1-game,gid://shopify/Product/7956739620898,15.11,26.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Plok - SNES Game,plok-snes-game,gid://shopify/Product/7956739719202,39.88,70.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Pocahontas - Sega Genesis Game,pocahontas-sega-genesis-game,gid://shopify/Product/7956739948578,52.43,93.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Pocket Pool - PSP Game,pocket-pool-psp-game,gid://shopify/Product/7956740046882,18.74,32.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Polaris SnoCross - PS1 Game,polaris-snocross-ps1-game,gid://shopify/Product/7956741750818,10.15,17.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Pong The Next Level - Gameboy Color Game,pong-the-next-level-gameboy-color-game,gid://shopify/Product/7956741783586,12.33,21.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Pong The Next Level - PS1 Game,pong-the-next-level-ps1-game,gid://shopify/Product/7956741816354,9.48,16.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Populous - SNES Game,populous-snes-game,gid://shopify/Product/7956742242338,7.21,11.99,1.66,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Porky Pig's Haunted Holiday - SNES Game,porky-pigs-haunted-holiday-snes-game,gid://shopify/Product/7956742307874,19.68,34.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Portal Runner - Gameboy Color Game,portal-runner-gameboy-color-game,gid://shopify/Product/7956742373410,14.18,24.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Power Play Sports Trivia - PS1 Game,power-play-sports-trivia-ps1-game,gid://shopify/Product/7956742602786,6.31,10.99,1.74,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Power Punch II - NES Game,power-punch-ii-nes-game,gid://shopify/Product/7956742635554,50.71,90.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Power Rangers Fighting Edition - SNES Game,power-rangers-fighting-edition-snes-game,gid://shopify/Product/7956742668322,48.87,86.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Powerpuff Girls - Nintendo 64 Game,powerpuff-girls-nintendo-64-game,gid://shopify/Product/7956743159842,26.58,46.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Predator 2 - Sega Genesis Game,predator-2-sega-genesis-game,gid://shopify/Product/7956743389218,33.22,58.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Primal Rage - SNES Game,primal-rage-snes-game,gid://shopify/Product/7956743716898,18.82,32.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Prince of Persia - SNES Game,prince-of-persia-snes-game,gid://shopify/Product/7956743913506,25.8,45.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Prince of Persia Arabian Nights - Sega Dreamcast Game,prince-of-persia-arabian-nights-sega-dreamcast-game,gid://shopify/Product/7956743946274,69.14,123.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Pro Fishing Challenge - Xbox Game,pro-fishing-challenge-xbox-game,gid://shopify/Product/7956744601634,14.4,24.99,1.74,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Pro Moves Soccer - Sega Genesis Game,pro-moves-soccer-sega-genesis-game,gid://shopify/Product/7956744634402,11.6,19.99,1.72,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Pulse Racer - Xbox Game,pulse-racer-xbox-game,gid://shopify/Product/7956745453602,6.46,10.99,1.7,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Punch-Out [Classic Series] - NES Game,punch-out-classic-series-nes-game,gid://shopify/Product/7956745617442,34.8,61.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Punky Skunk - PS1 Game,punky-skunk-ps1-game,gid://shopify/Product/7956745650210,53.18,94.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Puppy Luv Spa and Resort - GBA Game,puppy-luv-spa-and-resort-gba-game,gid://shopify/Product/7956745682978,5.89,9.99,1.7,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Puzzle Challenge Crosswords and More - PS2 Game,puzzle-challenge-crosswords-and-more-ps2-game,gid://shopify/Product/7956746010658,5.55,9.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Puzzle Challenge Crosswords and More - PSP Game,puzzle-challenge-crosswords-and-more-psp-game,gid://shopify/Product/7956746043426,5.58,9.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Puzzle Guzzle - PSP Game,puzzle-guzzle-psp-game,gid://shopify/Product/7956746141730,6.35,10.99,1.73,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Puzzle Scape - PSP Game,puzzle-scape-psp-game,gid://shopify/Product/7956746240034,10.93,18.99,1.74,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Q*bert - Gameboy Color Game,q-bert-gameboy-color-game,gid://shopify/Product/7956746338338,22.33,39.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Q*bert - NES Game,q-bert-nes-game,gid://shopify/Product/7956746371106,19.87,34.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Quarterback Attack with Mike Ditka - Sega Saturn Game,quarterback-attack-with-mike-ditka-sega-saturn-game,gid://shopify/Product/7956746666018,10.4,17.99,1.73,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
R-Type Command - PSP Game,r-type-command-psp-game,gid://shopify/Product/7956746829858,21.26,37.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
R-Type III The Third Lightning - GBA Game,r-type-iii-the-third-lightning-gba-game,gid://shopify/Product/7956746993698,73.96,132.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Race Driver 2006 - PSP Game,race-driver-2006-psp-game,gid://shopify/Product/7956747321378,21.2,37.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rad Racer II - NES Game,rad-racer-ii-nes-game,gid://shopify/Product/7956747485218,14.83,25.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rainbow Six Critical Hour - Xbox Game,rainbow-six-critical-hour-xbox-game,gid://shopify/Product/7956748075042,10.13,17.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rambo - NES Game,rambo-nes-game,gid://shopify/Product/7956748369954,13.99,24.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rambo III - Sega Genesis Game,rambo-iii-sega-genesis-game,gid://shopify/Product/7956748402722,44.21,78.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rapala Trophies - PSP Game,rapala-trophies-psp-game,gid://shopify/Product/7956749090850,5.31,8.99,1.69,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rastan Saga II - Sega Genesis Game,rastan-saga-ii-sega-genesis-game,gid://shopify/Product/7956749221922,35.26,62.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rave Master - Gamecube Game,rave-master-gamecube-game,gid://shopify/Product/7956749516834,36.56,64.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Ray Crisis - PS1 Game,ray-crisis-ps1-game,gid://shopify/Product/7956749549602,148.2,265.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Razor Freestyle Scooter - PS1 Game,razor-freestyle-scooter-ps1-game,gid://shopify/Product/7956750139426,6.1,9.99,1.64,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
RBI Baseball 3 - Sega Genesis Game,rbi-baseball-3-sega-genesis-game,gid://shopify/Product/7956750172194,9.08,15.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
RBI Baseball 93 - Sega Genesis Game,rbi-baseball-93-sega-genesis-game,gid://shopify/Product/7956750204962,9.98,16.99,1.7,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
RBI Baseball 94 - Sega Genesis Game,rbi-baseball-94-sega-genesis-game,gid://shopify/Product/7956750270498,11.51,19.99,1.74,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Red Zone - Sega Genesis Game,red-zone-sega-genesis-game,gid://shopify/Product/7956751155234,53.64,95.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rescue Copter - PS1 Game,rescue-copter-ps1-game,gid://shopify/Product/7956751450146,9.01,15.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rescue Heroes Billy Blazes - GBA Game,rescue-heroes-billy-blazes-gba-game,gid://shopify/Product/7956751482914,12.93,22.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rescue Heroes Fire Frenzy - Gameboy Color Game,rescue-heroes-fire-frenzy-gameboy-color-game,gid://shopify/Product/7956751515682,5.8,9.99,1.72,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Resident Evil 2: Dual Shock Edition - PS1 Game,resident-evil-2-dual-shock-edition-ps1-game,gid://shopify/Product/7956751777826,152.0,272.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Resident Evil 3 Nemesis [2 Disc] - PS1 Game,resident-evil-3-nemesis-2-disc-ps1-game,gid://shopify/Product/7956751876130,80.14,143.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Resident Evil Essentials - PS2 Game,resident-evil-essentials-ps2-game,gid://shopify/Product/7956752171042,54.91,97.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Revenge of the Ninja - Sega CD Game,revenge-of-the-ninja-sega-cd-game,gid://shopify/Product/7956752498722,56.0,99.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rhapsody A Musical Adventure - PS1 Game,rhapsody-a-musical-adventure-ps1-game,gid://shopify/Product/7956752597026,113.05,202.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Ridge Racer 2 - PSP Game,ridge-racer-2-psp-game,gid://shopify/Product/7956752728098,29.74,52.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rings of Power - Sega Genesis Game,rings-of-power-sega-genesis-game,gid://shopify/Product/7956752924706,54.38,96.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rippin' Riders Snowboarding - Sega Dreamcast Game,rippin-riders-snowboarding-sega-dreamcast-game,gid://shopify/Product/7956752957474,7.46,12.99,1.74,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rise of the Robots - SNES Game,rise-of-the-robots-snes-game,gid://shopify/Product/7956753121314,11.96,20.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Risk / Battleship / Clue - GBA Game,risk-battleship-clue-gba-game,gid://shopify/Product/7956753219618,7.76,12.99,1.67,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
River City Ransom - NES Game,river-city-ransom-nes-game,gid://shopify/Product/7956753350690,46.4,82.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Riviera The Promised Land - GBA Game,riviera-the-promised-land-gba-game,gid://shopify/Product/7956753383458,65.24,116.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Road Runner - NES Game,road-runner-nes-game,gid://shopify/Product/7956753776674,22.01,38.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Road Trip - Gamecube Game,road-trip-gamecube-game,gid://shopify/Product/7956753842210,27.88,49.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Robocop 3 - Sega Genesis Game,robocop-3-sega-genesis-game,gid://shopify/Product/7956754300962,35.16,62.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Robocop vs The Terminator - SNES Game,robocop-vs-the-terminator-snes-game,gid://shopify/Product/7956754333730,27.94,49.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rock 'n Ball - NES Game,rock-n-ball-nes-game,gid://shopify/Product/7956754595874,12.96,22.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rock 'n Roll Racing - Sega Genesis Game,rock-n-roll-racing-sega-genesis-game,gid://shopify/Product/7956754661410,74.59,133.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rock 'n Roll Racing - SNES Game,rock-n-roll-racing-snes-game,gid://shopify/Product/7956754694178,72.08,128.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rock em Sock em Robots Arena - PS1 Game,rock-em-sock-em-robots-arena-ps1-game,gid://shopify/Product/7956754858018,17.88,31.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rocket Knight Adventures - Sega Genesis Game,rocket-knight-adventures-sega-genesis-game,gid://shopify/Product/7956754890786,49.95,88.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rocket Power Beach Bandits - GBA Game,rocket-power-beach-bandits-gba-game,gid://shopify/Product/7956754956322,5.06,8.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rocket Power Zero Gravity Zone - GBA Game,rocket-power-zero-gravity-zone-gba-game,gid://shopify/Product/7956755021858,4.93,7.99,1.62,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rocko's Modern Life - SNES Game,rockos-modern-life-snes-game,gid://shopify/Product/7956755087394,36.24,64.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rocky Rodent - SNES Game,rocky-rodent-snes-game,gid://shopify/Product/7956755251234,29.19,51.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Roger Clemens' MVP Baseball - Sega Genesis Game,roger-clemens-mvp-baseball-sega-genesis-game,gid://shopify/Product/7956755284002,8.61,14.99,1.74,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rolling Thunder - NES Game,rolling-thunder-nes-game,gid://shopify/Product/7956755546146,15.94,27.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rolling Thunder 2 - Sega Genesis Game,rolling-thunder-2-sega-genesis-game,gid://shopify/Product/7956755611682,71.4,127.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rolling Thunder 3 - Sega Genesis Game,rolling-thunder-3-sega-genesis-game,gid://shopify/Product/7956755644450,115.93,207.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Rugby World Cup 95 - Sega Genesis Game,rugby-world-cup-95-sega-genesis-game,gid://shopify/Product/7956756037666,9.28,15.99,1.72,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Run Saber - SNES Game,run-saber-snes-game,gid://shopify/Product/7956756299810,148.41,266.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Saint Sword - Sega Genesis Game,saint-sword-sega-genesis-game,gid://shopify/Product/7956756824098,52.88,94.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Saiyuki Journey West - PS1 Game,saiyuki-journey-west-ps1-game,gid://shopify/Product/7956756856866,97.83,175.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Sammy Sosa High Heat Baseball 2001 - PS1 Game,sammy-sosa-high-heat-baseball-2001-ps1-game,gid://shopify/Product/7956756987938,7.22,12.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Samurai Shodown - SNES Game,samurai-shodown-snes-game,gid://shopify/Product/7956757119010,20.3,35.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Samurai Shodown V - Xbox Game,samurai-shodown-v-xbox-game,gid://shopify/Product/7956757250082,22.75,39.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Santa Claus Jr. Advance - GBA Game,santa-claus-jr-advance-gba-game,gid://shopify/Product/7956757446690,49.99,88.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Saturday Night Slam Masters - Sega Genesis Game,saturday-night-slam-masters-sega-genesis-game,gid://shopify/Product/7956757479458,69.6,124.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Saturday Night Slam Masters - SNES Game,saturday-night-slam-masters-snes-game,gid://shopify/Product/7956757512226,37.7,66.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Scaler - Gamecube Game,scaler-gamecube-game,gid://shopify/Product/7956757610530,24.06,42.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Scooby Doo Mystery - SNES Game,scooby-doo-mystery-snes-game,gid://shopify/Product/7956757938210,10.79,18.99,1.76,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Scooby-Doo Mystery - Sega Genesis Game,scooby-doo-mystery-sega-genesis-game,gid://shopify/Product/7956758200354,83.23,148.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Scrabble - PSP Game,scrabble-psp-game,gid://shopify/Product/7956758298658,8.0,13.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Sea-Doo Hydrocross - PS1 Game,sea-doo-hydrocross-ps1-game,gid://shopify/Product/7956758429730,6.94,11.99,1.73,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Seaman [Mic Bundle] - Sega Dreamcast Game,seaman-mic-bundle-sega-dreamcast-game,gid://shopify/Product/7956758495266,139.99,250.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Secret of Evermore - SNES Game,secret-of-evermore-snes-game,gid://shopify/Product/7956758659106,54.72,97.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Secret of Mana - SNES Game,secret-of-mana-snes-game,gid://shopify/Product/7956758691874,76.56,136.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Sega Rally Revo - PSP Game,sega-rally-revo-psp-game,gid://shopify/Product/7956759183394,14.83,25.99,1.75,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Separation Anxiety - SNES Game,separation-anxiety-snes-game,gid://shopify/Product/7956759445538,44.23,78.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Shadow of Destiny - PS2 Game,shadow-of-destiny-ps2-game,gid://shopify/Product/7956759937058,28.46,50.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Shadow of the Beast II - Sega CD Game,shadow-of-the-beast-ii-sega-cd-game,gid://shopify/Product/7956760035362,128.45,230.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Shadowrun - Sega Genesis Game,shadowrun-sega-genesis-game,gid://shopify/Product/7956760428578,59.45,106.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Shadowrun - SNES Game,shadowrun-snes-game,gid://shopify/Product/7956760461346,93.61,167.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Shaq Fu - Sega Genesis Game,shaq-fu-sega-genesis-game,gid://shopify/Product/7956760887330,9.61,16.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Shaq Fu - SNES Game,shaq-fu-snes-game,gid://shopify/Product/7956760920098,14.11,24.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Sheep Raider - PS1 Game,sheep-raider-ps1-game,gid://shopify/Product/7956761215010,57.32,102.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Sherlock Holmes & Sega Classics - Sega CD Game,sherlock-holmes-sega-classics-sega-cd-game,gid://shopify/Product/7956761378850,25.02,44.99,1.8,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Sherlock Holmes Volume I - Sega CD Game,sherlock-holmes-volume-i-sega-cd-game,gid://shopify/Product/7956761444386,12.19,20.99,1.72,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Sherlock Holmes Volume II - Sega CD Game,sherlock-holmes-volume-ii-sega-cd-game,gid://shopify/Product/7956761477154,14.13,24.99,1.77,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Shingen the Ruler - NES Game,shingen-the-ruler-nes-game,gid://shopify/Product/7956762230818,19.63,34.99,1.78,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
Shining in the Darkness - Sega Genesis Game,shining-in-the-darkness-sega-genesis-game,gid://shopify/Product/7956762329122,37.98,67.99,1.79,2026-04-11T15:09:50,fix-cib-equals-loose-20260411_150950.csv
